date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:56	534812/534812	---M--	200	added ('OK')	image/jpeg	etag:W/%228291c-181d23a0d5a%22	https://fleava.com/assets/img/works/karma/full4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/karma/full4.jpg	(from https://fleava.com/works/karma)
21:34:57	274350/274350	---M--	200	added ('OK')	image/jpeg	etag:W/%2242fae-181d8aff6da%22	https://fleava.com/assets/img/about/id.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/id.jpg	(from https://fleava.com/id)
21:34:57	709532/709532	---M--	200	added ('OK')	image/jpeg	etag:W/%22ad39c-181d23a0d56%22	https://fleava.com/assets/img/works/karma/full2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/karma/full2.jpg	(from https://fleava.com/works/karma)
21:34:57	462991/462991	---M--	200	added ('OK')	image/jpeg	etag:W/%227108f-181d23a0d56%22	https://fleava.com/assets/img/works/karma/full3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/karma/full3.jpg	(from https://fleava.com/works/karma)
21:34:58	281647/281647	---M--	200	added ('OK')	image/jpeg	etag:W/%2244c2f-17304e261af%22	https://fleava.com/assets/img/works/bodyshop/full3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/bodyshop/full3.jpg	(from https://fleava.com/works/bodyshop)
21:34:58	330153/330153	---M--	200	added ('OK')	image/jpeg	etag:W/%22509a9-18239831426%22	https://fleava.com/assets/img/works/raia/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/raia/banner.jpg	(from https://fleava.com/works/karma)
21:34:59	273788/273788	---M--	200	added ('OK')	image/jpeg	etag:W/%2242d7c-17304e261ab%22	https://fleava.com/assets/img/works/bodyshop/full2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/bodyshop/full2.jpg	(from https://fleava.com/works/bodyshop)
21:34:59	89550/89550	---M--	200	added ('OK')	image/jpeg	etag:W/%2215dce-17304e261ab%22	https://fleava.com/assets/img/works/bodyshop/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/bodyshop/full1.jpg	(from https://fleava.com/works/bodyshop)
21:34:59	169018/169018	---M--	200	added ('OK')	image/jpeg	etag:W/%222943a-172ea27544f%22	https://fleava.com/assets/img/works/jannata/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/jannata/banner.jpg	(from https://fleava.com/works/bodyshop)
21:34:59	1750054/1750054	---M--	200	added ('OK')	image/jpeg	etag:W/%221ab426-181d23a0d52%22	https://fleava.com/assets/img/works/karma/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/karma/full1.jpg	(from https://fleava.com/works/karma)
21:34:59	427345/427345	---M--	200	added ('OK')	image/jpeg	etag:W/%2268551-172ea27545f%22	https://fleava.com/assets/img/works/prodotti/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/prodotti/full1.jpg	(from https://fleava.com/works/prodotti)
21:35:00	499150/499150	---M--	200	added ('OK')	image/jpeg	etag:W/%2279dce-172ea27549b%22	https://fleava.com/assets/img/works/vold/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/vold/full1.jpg	(from https://fleava.com/works/vold)
21:35:00	105795/105795	---M--	200	added ('OK')	image/jpeg	etag:W/%2219d43-17304e26193%22	https://fleava.com/assets/img/works/arc/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/banner.jpg	(from https://fleava.com/works/vold)
21:35:00	257752/257752	---M--	200	added ('OK')	image/jpeg	etag:W/%223eed8-172ea275447%22	https://fleava.com/assets/img/works/clorova/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/clorova/banner.jpg	(from https://fleava.com/works/prodotti)
21:35:00	133165/133165	---M--	200	added ('OK')	image/jpeg	etag:W/%222082d-181d23a0d2a%22	https://fleava.com/assets/img/expertise/strategy.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/strategy.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:00	1660420/1660420	---M--	200	added ('OK')	video/mp4	etag:W/%22195604-17304e26177%22	https://fleava.com/assets/img/home/arc.mp4	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/arc.mp4	(from https://fleava.com/works/vold)
21:35:01	248553/248553	---M--	200	added ('OK')	image/jpeg	etag:W/%223cae9-18205f1ab06%22	https://fleava.com/assets/img/expertise/sidescroll/strategy-2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/strategy-2.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:01	259713/259713	---M--	200	added ('OK')	image/jpeg	etag:W/%223f681-18205f1ab06%22	https://fleava.com/assets/img/expertise/sidescroll/strategy-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/strategy-1.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:01	301146/301146	---M--	200	added ('OK')	image/jpeg	etag:W/%224985a-18205f1ab06%22	https://fleava.com/assets/img/expertise/sidescroll/strategy-3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/strategy-3.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:02	312073/312073	---M--	200	added ('OK')	image/jpeg	etag:W/%224c309-18281d04992%22	https://fleava.com/assets/img/journal/building-your-digital-strategy.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/building-your-digital-strategy.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:02	248317/248317	---M--	200	added ('OK')	image/jpeg	etag:W/%223c9fd-18205f1ab0a%22	https://fleava.com/assets/img/expertise/sidescroll/strategy-4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/strategy-4.jpg	(from https://fleava.com/expertise/digital-strategy)
21:35:02	195800/195800	---M--	200	added ('OK')	image/jpeg	etag:W/%222fcd8-181d8aff6e2%22	https://fleava.com/assets/img/expertise/sidescroll/branding-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/branding-1.jpg	(from https://fleava.com/expertise/branding)
21:35:02	273802/273802	---M--	200	added ('OK')	image/jpeg	etag:W/%2242d8a-181d8aff6de%22	https://fleava.com/assets/img/expertise/branding.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/branding.jpg	(from https://fleava.com/expertise/branding)
21:35:03	137989/137989	---M--	200	added ('OK')	image/jpeg	etag:W/%2221b05-181d8aff6e2%22	https://fleava.com/assets/img/expertise/sidescroll/branding-3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/branding-3.jpg	(from https://fleava.com/expertise/branding)
21:35:03	262621/262621	---M--	200	added ('OK')	image/jpeg	etag:W/%22401dd-18205f1ab0a%22	https://fleava.com/assets/img/expertise/sidescroll/ux-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/ux-1.jpg	(from https://fleava.com/expertise/branding)
21:35:03	117834/117834	---M--	200	added ('OK')	image/jpeg	etag:W/%221cc4a-182960b86ea%22	https://fleava.com/assets/img/journal/your-guide-to-branding.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/your-guide-to-branding.jpg	(from https://fleava.com/expertise/branding)
21:35:03	274320/274320	---M--	200	added ('OK')	image/jpeg	etag:W/%2242f90-181d8aff6e6%22	https://fleava.com/assets/img/expertise/sidescroll/branding-4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/branding-4.jpg	(from https://fleava.com/expertise/branding)
21:35:04	273350/273350	---M--	200	added ('OK')	image/jpeg	etag:W/%2242bc6-181d23a0d0e%22	https://fleava.com/assets/img/expertise/sidescroll/development-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/development-1.jpg	(from https://fleava.com/expertise/development)
21:35:04	323199/323199	---M--	200	added ('OK')	image/jpeg	etag:W/%224ee7f-18205f1ab02%22	https://fleava.com/assets/img/expertise/development.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/development.jpg	(from https://fleava.com/expertise/development)
21:35:04	265416/265416	---M--	200	added ('OK')	image/jpeg	etag:W/%2240cc8-181d8aff6ea%22	https://fleava.com/assets/img/expertise/sidescroll/development-4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/development-4.jpg	(from https://fleava.com/expertise/development)
21:35:05	177289/177289	---M--	200	added ('OK')	image/jpeg	etag:W/%222b489-18205f1ab02%22	https://fleava.com/assets/img/expertise/sidescroll/development-3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/development-3.jpg	(from https://fleava.com/expertise/development)
21:35:05	268054/268054	---M--	200	added ('OK')	image/jpeg	etag:W/%2241716-18205f1ab0e%22	https://fleava.com/assets/img/expertise/ux.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/ux.jpg	(from https://fleava.com/expertise/ux)
21:35:06	156041/156041	---M--	200	added ('OK')	image/jpeg	etag:W/%2226189-18205f1ab0a%22	https://fleava.com/assets/img/expertise/sidescroll/ux-2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/ux-2.jpg	(from https://fleava.com/expertise/ux)
21:35:06	291084/291084	---M--	200	added ('OK')	image/jpeg	etag:W/%224710c-182960b86e2%22	https://fleava.com/assets/img/journal/all-about-building-a-website.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/all-about-building-a-website.jpg	(from https://fleava.com/expertise/development)
21:35:06	254799/254799	---M--	200	added ('OK')	image/jpeg	etag:W/%223e34f-18205f1ab0e%22	https://fleava.com/assets/img/expertise/sidescroll/ux-3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/ux-3.jpg	(from https://fleava.com/expertise/ux)
21:35:06	238959/238959	---M--	200	added ('OK')	image/jpeg	etag:W/%223a56f-18272a34662%22	https://fleava.com/assets/img/journal/ui-ux-practices.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/ui-ux-practices.jpg	(from https://fleava.com/expertise/ux)
21:35:06	188942/188942	---M--	200	added ('OK')	image/jpeg	etag:W/%222e20e-181d23a0d06%22	https://fleava.com/assets/img/expertise/marketing.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/marketing.jpg	(from https://fleava.com/expertise/digital-marketing)
21:35:06	208052/208052	---M--	200	added ('OK')	image/jpeg	etag:W/%2232cb4-181d23a0d16%22	https://fleava.com/assets/img/expertise/sidescroll/marketing-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/marketing-1.jpg	(from https://fleava.com/expertise/digital-marketing)
21:35:07	209245/209245	---M--	200	added ('OK')	image/jpeg	etag:W/%223315d-181d8aff6e2%22	https://fleava.com/assets/img/expertise/sidescroll/branding-2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/branding-2.jpg	(from https://fleava.com/expertise/digital-marketing)
21:35:07	286888/286888	---M--	200	added ('OK')	image/jpeg	etag:W/%22460a8-18272a34662%22	https://fleava.com/assets/img/journal/digital-marketing-guide.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/digital-marketing-guide.jpg	(from https://fleava.com/expertise/digital-marketing)
21:35:07	181114/181114	---M--	200	added ('OK')	image/jpeg	etag:W/%222c37a-18233ab785a%22	https://fleava.com/assets/img/expertise/production.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/production.jpg	(from https://fleava.com/expertise/production)
21:35:07	169273/169273	---M--	200	added ('OK')	image/jpeg	etag:W/%2229539-181d8aff6ea%22	https://fleava.com/assets/img/expertise/sidescroll/production-1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/production-1.jpg	(from https://fleava.com/expertise/production)
21:35:08	396829/396829	---M--	200	added ('OK')	image/jpeg	etag:W/%2260e1d-18205f1ab06%22	https://fleava.com/assets/img/expertise/sidescroll/production-3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/expertise/sidescroll/production-3.jpg	(from https://fleava.com/expertise/production)
21:35:08	292606/292606	---M--	200	added ('OK')	image/jpeg	etag:W/%22476fe-1821b08a0d2%22	https://fleava.com/assets/img/journal/no-code-future-of-tech.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/no-code-future-of-tech.jpg	(from https://fleava.com/journal/no-code-future-of-tech)
21:35:08	175921/175921	---M--	200	added ('OK')	image/jpeg	etag:W/%222af31-1821b86f926%22	https://fleava.com/assets/img/journal/inline/no-code.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/no-code.jpg	(from https://fleava.com/journal/no-code-future-of-tech)
21:35:08	81766/81766	---M--	200	added ('OK')	image/jpeg	etag:W/%2213f66-1821b86f926%22	https://fleava.com/assets/img/journal/inline/webflow.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/webflow.jpg	(from https://fleava.com/journal/no-code-future-of-tech)
21:35:09	151395/151395	---M--	200	added ('OK')	image/jpeg	etag:W/%2224f63-1821b86f926%22	https://fleava.com/assets/img/journal/inline/vold.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/vold.jpg	(from https://fleava.com/journal/no-code-future-of-tech)
21:35:09	131646/131646	---M--	200	added ('OK')	image/jpeg	etag:W/%222023e-176e302bd97%22	https://fleava.com/assets/img/awards/trophy-2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/trophy-2.jpg	(from https://fleava.com/journal/agency-of-the-year-2020)
21:35:10	371213/371213	---M--	200	added ('OK')	image/jpeg	etag:W/%225aa0d-18238c564da%22	https://fleava.com/assets/img/works/lustica/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/lustica/banner.jpg	(from https://fleava.com/works/lustica)
21:35:10	359519/359519	---M--	200	added ('OK')	image/jpeg	etag:W/%2257c5f-172ea275467%22	https://fleava.com/assets/img/works/raia/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/raia/full1.jpg	(from https://fleava.com/works/raia)
21:35:11	587172/587172	---M--	200	added ('OK')	image/jpeg	etag:W/%228f5a4-181d23a0d66%22	https://fleava.com/assets/img/works/lustica/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/lustica/full1.jpg	(from https://fleava.com/works/lustica)
21:35:11	177564/177564	---M--	200	added ('OK')	image/jpeg	etag:W/%222b59c-17304e2619b%22	https://fleava.com/assets/img/works/arc/photo1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/photo1.jpg	(from https://fleava.com/works/arc)
21:35:11	174509/174509	---M--	200	added ('OK')	image/jpeg	etag:W/%222a9ad-17304e2619f%22	https://fleava.com/assets/img/works/arc/photo2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/photo2.jpg	(from https://fleava.com/works/arc)
21:35:11	109302/109302	---M--	200	added ('OK')	image/jpeg	etag:W/%221aaf6-17304e2619f%22	https://fleava.com/assets/img/works/arc/photo3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/photo3.jpg	(from https://fleava.com/works/arc)
21:35:11	365811/365811	---M--	200	added ('OK')	image/jpeg	etag:W/%22594f3-17304e26197%22	https://fleava.com/assets/img/works/arc/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/full1.jpg	(from https://fleava.com/works/arc)
21:35:12	81827/81827	---M--	200	added ('OK')	image/jpeg	etag:W/%2213fa3-17304e26197%22	https://fleava.com/assets/img/works/arc/p1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p1.jpg	(from https://fleava.com/works/arc)
21:35:12	68245/68245	---M--	200	added ('OK')	image/jpeg	etag:W/%2210a95-17304e26197%22	https://fleava.com/assets/img/works/arc/p2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p2.jpg	(from https://fleava.com/works/arc)
21:35:12	90979/90979	---M--	200	added ('OK')	image/jpeg	etag:W/%2216363-17304e26197%22	https://fleava.com/assets/img/works/arc/p3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p3.jpg	(from https://fleava.com/works/arc)
21:35:12	91875/91875	---M--	200	added ('OK')	image/jpeg	etag:W/%22166e3-17304e26197%22	https://fleava.com/assets/img/works/arc/p4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p4.jpg	(from https://fleava.com/works/arc)
21:35:12	91045/91045	---M--	200	added ('OK')	image/jpeg	etag:W/%22163a5-17304e2619b%22	https://fleava.com/assets/img/works/arc/p5.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p5.jpg	(from https://fleava.com/works/arc)
21:35:13	95965/95965	---M--	200	added ('OK')	image/jpeg	etag:W/%22176dd-17304e2619b%22	https://fleava.com/assets/img/works/arc/p6.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/arc/p6.jpg	(from https://fleava.com/works/arc)
21:35:13	44056/44056	---M--	200	added ('OK')	image/jpeg	etag:W/%22ac18-17304e261b7%22	https://fleava.com/assets/img/works/clorova/businesscard2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/clorova/businesscard2.jpg	(from https://fleava.com/works/clorova)
21:35:13	92282/92282	---M--	200	added ('OK')	image/gif	etag:W/%221687a-17304e261bb%22	https://fleava.com/assets/img/works/clorova/logo.gif	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/clorova/logo.gif	(from https://fleava.com/works/clorova)
21:35:14	295284/295284	---M--	200	added ('OK')	image/jpeg	etag:W/%2248174-172ea275447%22	https://fleava.com/assets/img/works/clorova/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/clorova/full1.jpg	(from https://fleava.com/works/clorova)
21:35:14	202803/202803	---M--	200	added ('OK')	image/jpeg	etag:W/%2231833-181d23a0d6a%22	https://fleava.com/assets/img/works/samsara/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/samsara/banner.jpg	(from https://fleava.com/works/clorova)
21:35:14	339194/339194	---M--	200	added ('OK')	image/jpeg	etag:W/%2252cfa-17304e261e3%22	https://fleava.com/assets/img/works/samsara/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/samsara/full1.jpg	(from https://fleava.com/works/samsara)
21:35:16	1876061/1876061	---M--	200	added ('OK')	image/gif	etag:W/%221ca05d-17304e261bf%22	https://fleava.com/assets/img/works/clorova/logo2.gif	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/clorova/logo2.gif	(from https://fleava.com/works/clorova)
21:35:16	302280/302280	---M--	200	added ('OK')	image/jpeg	etag:W/%2249cc8-172ea27542f%22	https://fleava.com/assets/img/works/apprentice-search/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/apprentice-search/banner.jpg	(from https://fleava.com/works/jannata)
21:35:16	449391/449391	---M--	200	added ('OK')	image/jpeg	etag:W/%226db6f-172ea275453%22	https://fleava.com/assets/img/works/jannata/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/jannata/full1.jpg	(from https://fleava.com/works/jannata)
21:35:16	394828/394828	---M--	200	added ('OK')	image/jpeg	etag:W/%226064c-172ea275433%22	https://fleava.com/assets/img/works/apprentice-search/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/apprentice-search/full1.jpg	(from https://fleava.com/works/apprentice-search)
21:35:17	212802/212802	---M--	200	added ('OK')	image/jpeg	etag:W/%2233f42-172ea27546f%22	https://fleava.com/assets/img/works/relationshift/banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/relationshift/banner.jpg	(from https://fleava.com/works/apprentice-search)
21:35:17	216872/216872	---M--	200	added ('OK')	image/jpeg	etag:W/%2234f28-172ea27546f%22	https://fleava.com/assets/img/works/relationshift/full1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/relationshift/full1.jpg	(from https://fleava.com/works/relationshift)
21:35:17	160812/160812	---M--	200	added ('OK')	image/jpeg	etag:W/%222742c-182d87ab16a%22	https://fleava.com/assets/img/journal/inline/tesla-ui.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/tesla-ui.jpg	(from https://fleava.com/journal/ui-ux-practices)
21:35:18	103791/103791	---M--	200	added ('OK')	image/jpeg	etag:W/%221956f-182d87ab16a%22	https://fleava.com/assets/img/journal/inline/twitter-nav.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/twitter-nav.jpg	(from https://fleava.com/journal/ui-ux-practices)
21:35:18	308649/308649	---M--	200	added ('OK')	image/jpeg	etag:W/%224b5a9-1821b08a0ce%22	https://fleava.com/assets/img/journal/indonesia-digital-future.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/indonesia-digital-future.jpg	(from https://fleava.com/journal/indonesia-digital-future)
21:35:18	229486/229486	---M--	200	added ('OK')	image/jpeg	etag:W/%223806e-182d87ab16e%22	https://fleava.com/assets/img/journal/inline/wireframe.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/wireframe.jpg	(from https://fleava.com/journal/ui-ux-practices)
21:35:18	199847/199847	---M--	200	added ('OK')	image/jpeg	etag:W/%2230ca7-182d87ab166%22	https://fleava.com/assets/img/journal/inline/figma.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/figma.jpg	(from https://fleava.com/journal/ui-ux-practices)
21:35:19	150997/150997	---M--	200	added ('OK')	image/jpeg	etag:W/%2224dd5-182d87ab16a%22	https://fleava.com/assets/img/journal/inline/spotify-wrapped.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/spotify-wrapped.jpg	(from https://fleava.com/journal/ui-ux-practices)
21:35:19	103434/103434	---M--	200	added ('OK')	image/jpeg	etag:W/%221940a-182820a6952%22	https://fleava.com/assets/img/journal/inline/simon-sinek.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/simon-sinek.jpg	(from https://fleava.com/journal/building-your-digital-strategy)
21:35:19	73484/73484	---M--	200	added ('OK')	image/jpeg	etag:W/%2211f0c-182820a6952%22	https://fleava.com/assets/img/journal/inline/persona.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/persona.jpg	(from https://fleava.com/journal/building-your-digital-strategy)
21:35:19	54008/54008	---M--	200	added ('OK')	image/jpeg	etag:W/%22d2f8-182820a6952%22	https://fleava.com/assets/img/journal/inline/buffer.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/buffer.jpg	(from https://fleava.com/journal/building-your-digital-strategy)
